# wavelength, spectrum
9.633500000000000227e+02,9.471646202314695229e-01
9.636699999999999591e+02,9.508065452998260003e-01
9.639800000000000182e+02,9.517382130692642050e-01
9.642999999999999545e+02,9.488757268103892306e-01
9.646100000000000136e+02,9.471901910065998464e-01
9.649299999999999500e+02,9.500072516244206788e-01
9.652400000000000091e+02,9.456751610360841775e-01
9.655599999999999454e+02,9.441428774458050510e-01
9.658700000000000045e+02,9.530770994804624863e-01
9.661900000000000546e+02,9.449782308397323138e-01
9.665000000000000000e+02,9.448793857689165021e-01
9.668200000000000500e+02,9.435059317018266167e-01
9.671299999999999955e+02,9.482654903335407948e-01
9.674500000000000455e+02,9.516525326155763631e-01
9.677599999999999909e+02,9.429499613365631694e-01
9.680700000000000500e+02,9.503903243794710187e-01
9.683899999999999864e+02,9.481957608442361796e-01
9.687000000000000455e+02,9.422567732370511484e-01
9.690099999999999909e+02,9.470787993165207252e-01
9.693300000000000409e+02,9.389691598811146234e-01
9.696399999999999864e+02,9.397722405191871742e-01
9.699500000000000455e+02,9.363328841773317368e-01
9.702699999999999818e+02,9.456881351987925788e-01
9.705800000000000409e+02,9.316727388567014323e-01
9.708899999999999864e+02,9.493476427017006891e-01
9.712000000000000455e+02,9.435852951381300535e-01
9.715199999999999818e+02,9.443458699252642585e-01
9.718300000000000409e+02,9.370901999286032069e-01
9.721399999999999864e+02,9.435215536553420712e-01
9.724500000000000455e+02,9.406676750997808867e-01
9.727699999999999818e+02,9.301073198683540433e-01
9.730800000000000409e+02,9.430084971584372644e-01
9.733899999999999864e+02,9.291715989113068508e-01
9.737000000000000455e+02,9.364658132900598453e-01
9.740099999999999909e+02,9.313922047404378235e-01
9.743200000000000500e+02,9.410892201292095915e-01
9.746299999999999955e+02,9.244445664712477306e-01
9.749500000000000455e+02,9.344031210097033524e-01
9.752599999999999909e+02,9.343107551270026789e-01
9.755700000000000500e+02,9.311164960605273766e-01
9.758799999999999955e+02,9.331635958755095661e-01
9.761900000000000546e+02,9.375309883049733894e-01
9.765000000000000000e+02,9.299090669549349153e-01
9.768099999999999454e+02,9.297222457991743960e-01
9.771200000000000045e+02,9.270473355443982211e-01
9.774299999999999500e+02,9.328149518286942277e-01
9.777400000000000091e+02,9.271692978957792874e-01
9.780499999999999545e+02,9.334800502482916151e-01
9.783600000000000136e+02,9.292851636480286004e-01
9.786699999999999591e+02,9.292218867003652072e-01
9.789800000000000182e+02,9.329136248340132997e-01
9.792899999999999636e+02,9.314637012127436888e-01
9.796000000000000227e+02,9.356939233332765005e-01
9.799099999999999682e+02,9.316637724518460617e-01
9.802200000000000273e+02,9.283688102886014093e-01
9.805299999999999727e+02,9.416109831270375041e-01
9.808300000000000409e+02,9.372450010954906929e-01
9.811399999999999864e+02,9.303846422618731182e-01
9.814500000000000455e+02,9.275892893566689557e-01
9.817599999999999909e+02,9.276658178144178146e-01
9.820700000000000500e+02,9.343387673976237817e-01
9.823799999999999955e+02,9.275372447818593935e-01
9.826799999999999500e+02,9.308079395506404508e-01
9.829900000000000091e+02,9.262575873919299818e-01
9.832999999999999545e+02,9.317354997035460773e-01
9.836100000000000136e+02,9.350062752328768267e-01
9.839199999999999591e+02,9.243697401356758547e-01
9.842200000000000273e+02,9.322337153847209956e-01
9.845299999999999727e+02,9.223664413254546446e-01
9.848400000000000318e+02,9.193009160269371982e-01
9.851399999999999864e+02,9.271503122028798005e-01
9.854500000000000455e+02,9.197835361544312027e-01
9.857599999999999909e+02,9.253702519404793936e-01
9.860599999999999454e+02,9.262604842993807930e-01
9.863700000000000045e+02,9.247504109413926532e-01
9.866799999999999500e+02,9.267178840048673205e-01
9.869800000000000182e+02,9.194143249220947389e-01
9.872899999999999636e+02,9.208088394225795170e-01
9.876000000000000227e+02,9.195603488287142913e-01
9.878999999999999773e+02,9.237374245505357573e-01
9.882100000000000364e+02,9.258628327306803740e-01
9.885099999999999909e+02,9.222442503977459349e-01
9.888200000000000500e+02,9.256220611593948266e-01
9.891299999999999955e+02,9.207709923170703803e-01
9.894299999999999500e+02,9.185866886649117768e-01
9.897400000000000091e+02,9.170692266252566949e-01
9.900399999999999636e+02,9.295818757865611515e-01
9.903500000000000227e+02,9.178348638179688601e-01
9.906499999999999773e+02,9.160399009673435566e-01
9.909600000000000364e+02,9.150902286453180823e-01
9.912599999999999909e+02,9.251952353591311740e-01
9.915700000000000500e+02,9.168855240108704230e-01
9.918700000000000045e+02,9.161388978532100102e-01
9.921699999999999591e+02,9.108714142128466751e-01
9.924800000000000182e+02,9.276833496239131893e-01
9.927799999999999727e+02,9.187129021671792684e-01
9.930900000000000318e+02,9.150976142821966031e-01
9.933899999999999864e+02,9.156233800562846303e-01
9.936900000000000546e+02,9.193328223217744899e-01
9.940000000000000000e+02,9.216156876363646999e-01
9.942999999999999545e+02,9.214748410609865381e-01
9.946000000000000227e+02,9.143980010791294966e-01
9.949099999999999682e+02,9.173967374628092530e-01
9.952100000000000364e+02,9.197577617050867183e-01
9.955099999999999909e+02,9.119689605614477168e-01
9.958200000000000500e+02,9.187912546465724084e-01
9.961200000000000045e+02,9.249019525548314302e-01
9.964199999999999591e+02,9.146350931543979490e-01
9.967200000000000273e+02,9.228308895897602282e-01
9.970299999999999727e+02,9.217630951894761893e-01
9.973300000000000409e+02,9.140489483550039429e-01
9.976299999999999955e+02,9.221801104818896366e-01
9.979299999999999500e+02,9.032580543607565682e-01
9.982300000000000182e+02,9.231593527667426580e-01
9.985399999999999636e+02,9.063754866614550654e-01
9.988400000000000318e+02,9.109100594650133553e-01
9.991399999999999864e+02,9.214931764819315196e-01
9.994400000000000546e+02,9.140471998269802389e-01
9.997400000000000091e+02,9.120633055051005078e-01
1.000039999999999964e+03,9.143660492226747261e-01
1.000340000000000032e+03,9.014414749784090963e-01
1.000639999999999986e+03,9.127212366162736901e-01
1.000950000000000045e+03,9.095867031580850970e-01
1.001250000000000000e+03,9.009412306742380361e-01
1.001549999999999955e+03,9.108277261667403479e-01
1.001850000000000023e+03,9.125557154146285432e-01
1.002149999999999977e+03,9.159426609791904150e-01
1.002450000000000045e+03,9.241847137000860357e-01
1.002750000000000000e+03,9.082007270990414272e-01
1.003049999999999955e+03,9.178851202517931407e-01
1.003350000000000023e+03,9.073772212986817021e-01
1.003649999999999977e+03,9.009276545776337963e-01
1.003950000000000045e+03,9.039869147560920526e-01
1.004250000000000000e+03,9.108217973649413990e-01
1.004549999999999955e+03,8.986668492527446483e-01
1.004840000000000032e+03,9.090363661292776287e-01
1.005139999999999986e+03,9.082329177648460483e-01
1.005440000000000055e+03,9.045901348427648481e-01
1.005740000000000009e+03,8.924693263006558963e-01
1.006039999999999964e+03,9.088411550786900106e-01
1.006340000000000032e+03,9.086960283317472298e-01
1.006639999999999986e+03,9.028060851871995141e-01
1.006940000000000055e+03,9.152446792486830240e-01
1.007230000000000018e+03,8.972141787983566319e-01
1.007529999999999973e+03,8.972029835106304363e-01
1.007830000000000041e+03,9.023900931708215278e-01
1.008129999999999995e+03,9.025675998266363687e-01
1.008429999999999950e+03,8.979723854408242500e-01
1.008720000000000027e+03,9.097011161490626829e-01
1.009019999999999982e+03,9.164316372524917709e-01
1.009320000000000050e+03,9.192295153147889142e-01
1.009610000000000014e+03,9.041956349145428007e-01
1.009909999999999968e+03,8.920854612998246891e-01
1.010210000000000036e+03,9.083931266256158876e-01
1.010509999999999991e+03,9.065766978849103541e-01
1.010799999999999955e+03,9.152568576871759065e-01
1.011100000000000023e+03,9.069304394600777863e-01
1.011399999999999977e+03,9.097106213249795958e-01
1.011690000000000055e+03,9.240211062357526206e-01
1.011990000000000009e+03,8.962537629434365050e-01
1.012279999999999973e+03,9.123850703626129599e-01
1.012580000000000041e+03,9.219232901500088451e-01
1.012879999999999995e+03,9.203914788208840125e-01
1.013169999999999959e+03,9.269684823000717833e-01
1.013470000000000027e+03,9.168628856974524455e-01
1.013759999999999991e+03,9.109277088900773478e-01
1.014059999999999945e+03,9.185793812822493631e-01
1.014350000000000023e+03,9.128995868878837516e-01
1.014649999999999977e+03,9.137967137728667533e-01
1.014940000000000055e+03,9.147327857918500227e-01
1.015240000000000009e+03,9.214814997830540477e-01
1.015529999999999973e+03,9.195561415757556034e-01
1.015830000000000041e+03,9.226891674713191271e-01
1.016120000000000005e+03,9.198916453458020337e-01
1.016419999999999959e+03,9.175069686576703409e-01
1.016710000000000036e+03,9.080979718593285011e-01
1.017009999999999991e+03,9.266137779071724756e-01
1.017299999999999955e+03,9.177781337475755530e-01
1.017590000000000032e+03,9.184721541331846151e-01
1.017889999999999986e+03,9.116821594892784431e-01
1.018179999999999950e+03,9.185759495886456349e-01
1.018480000000000018e+03,9.262420762518430717e-01
1.018769999999999982e+03,9.290034949601736480e-01
1.019059999999999945e+03,9.083108941924773472e-01
1.019360000000000014e+03,9.103042286373651537e-01
1.019649999999999977e+03,9.366234255358316663e-01
1.019940000000000055e+03,9.223527067090198095e-01
1.020230000000000018e+03,9.317154172041856031e-01
1.020529999999999973e+03,9.270190990801474573e-01
1.020820000000000050e+03,9.198419118586146359e-01
1.021110000000000014e+03,9.201967598497047263e-01
1.021399999999999977e+03,9.234841584201549658e-01
1.021700000000000045e+03,9.157032746465118001e-01
1.021990000000000009e+03,9.146009153991232488e-01
1.022279999999999973e+03,9.351029214480284235e-01
1.022570000000000050e+03,9.115305765819499140e-01
1.022870000000000005e+03,9.221957564666665164e-01
1.023159999999999968e+03,9.297679891608497948e-01
1.023450000000000045e+03,9.393607563968974228e-01
1.023740000000000009e+03,9.088359111814441338e-01
1.024029999999999973e+03,9.037937475127945097e-01
1.024319999999999936e+03,9.076368686328308844e-01
1.024609999999999900e+03,9.126003273919512937e-01
1.024900000000000091e+03,9.284960488026373637e-01
1.025190000000000055e+03,9.254869117342778839e-01
1.025490000000000009e+03,9.381833763124691750e-01
1.025779999999999973e+03,9.052649091300409845e-01
1.026069999999999936e+03,9.149551296859601557e-01
1.026359999999999900e+03,9.320649891285669453e-01
1.026650000000000091e+03,9.331192965935442007e-01
1.026940000000000055e+03,9.416229006440733906e-01
1.027230000000000018e+03,9.292839072126859445e-01
1.027519999999999982e+03,9.149177790882769834e-01
1.027809999999999945e+03,9.041434525914624487e-01
1.028099999999999909e+03,9.230997956051918418e-01
1.028390000000000100e+03,9.345946127706100670e-01
1.028680000000000064e+03,9.161097650663734271e-01
1.028960000000000036e+03,9.312031951859860435e-01
1.029250000000000000e+03,9.191535608111578437e-01
1.029539999999999964e+03,9.311424678567320479e-01
1.029829999999999927e+03,9.242101667356458217e-01
1.030119999999999891e+03,9.025267326402267587e-01
1.030410000000000082e+03,8.996886357606359574e-01
1.030700000000000045e+03,9.375056760856603777e-01
1.030990000000000009e+03,9.355603187386228869e-01
1.031269999999999982e+03,9.274684151440883983e-01
1.031559999999999945e+03,9.049510623925663966e-01
1.031849999999999909e+03,9.102783535367983125e-01
1.032140000000000100e+03,9.251006422692712450e-01
1.032430000000000064e+03,9.176124076117996298e-01
1.032710000000000036e+03,9.334467075771279987e-01
1.033000000000000000e+03,9.111094180190719705e-01
1.033289999999999964e+03,9.028590412799321063e-01
1.033579999999999927e+03,9.273295948936906008e-01
1.033859999999999900e+03,9.370385449538786160e-01
1.034150000000000091e+03,9.405608948652339762e-01
1.034440000000000055e+03,9.466280220173002302e-01
1.034720000000000027e+03,9.007107859567911046e-01
1.035009999999999991e+03,9.296249876314880423e-01
1.035299999999999955e+03,9.283611697451853439e-01
1.035579999999999927e+03,9.024459852342452404e-01
1.035869999999999891e+03,9.000704604054996505e-01
1.036160000000000082e+03,9.026764063411651939e-01
1.036440000000000055e+03,9.378025812197581246e-01
1.036730000000000018e+03,9.299233879213907317e-01
1.037009999999999991e+03,9.189304209189695927e-01
1.037299999999999955e+03,9.279623377290955322e-01
1.037579999999999927e+03,8.937451890465014648e-01
1.037869999999999891e+03,9.584766713663791515e-01
1.038160000000000082e+03,9.148895019974031539e-01
1.038440000000000055e+03,9.391086792770122482e-01
1.038730000000000018e+03,9.200709779843084801e-01
1.039009999999999991e+03,9.037797940551297593e-01
1.039299999999999955e+03,9.313689842634949034e-01
1.039579999999999927e+03,9.158980310763842336e-01
1.039869999999999891e+03,9.178590375911654942e-01
1.040150000000000091e+03,8.748301443202242123e-01
1.040430000000000064e+03,9.185727111436710057e-01
1.040720000000000027e+03,9.014366903327238889e-01
1.041000000000000000e+03,9.127068678141236902e-01
1.041289999999999964e+03,9.194107590935878260e-01
1.041569999999999936e+03,9.420414655452442609e-01
1.041849999999999909e+03,9.491981287680830714e-01
1.042140000000000100e+03,9.213767620505525224e-01
1.042420000000000073e+03,9.159061061359636824e-01
1.042700000000000045e+03,8.937181819670345639e-01
1.042990000000000009e+03,9.193679316200561447e-01
1.043269999999999982e+03,9.131774493682560667e-01
1.043549999999999955e+03,8.790810690650303627e-01
1.043839999999999918e+03,9.156893684472217076e-01
1.044119999999999891e+03,9.024381449312612880e-01
1.044400000000000091e+03,9.487250825009088118e-01
1.044690000000000055e+03,9.240052567077313705e-01
1.044970000000000027e+03,8.926625776296333026e-01
1.045250000000000000e+03,9.164430370958339678e-01
1.045529999999999973e+03,9.339339703679216953e-01
1.045809999999999945e+03,9.313132704821555086e-01
1.046099999999999909e+03,8.955071802314350515e-01
1.046380000000000109e+03,9.115320739731276323e-01
1.046660000000000082e+03,9.126320662986551202e-01
1.046940000000000055e+03,8.814081394659293300e-01
1.047220000000000027e+03,8.971451666393219782e-01
1.047500000000000000e+03,8.908879199093182599e-01
1.047789999999999964e+03,8.888900451894445887e-01
1.048069999999999936e+03,9.168391648472898892e-01
1.048349999999999909e+03,9.036242452186086238e-01
1.048630000000000109e+03,8.906997991571736772e-01
1.048910000000000082e+03,9.219091066968561066e-01
1.049190000000000055e+03,9.227619978129192324e-01
1.049470000000000027e+03,9.086270801228585325e-01
1.049750000000000000e+03,9.210539339179494300e-01
1.050029999999999973e+03,9.301841880792290906e-01
1.050309999999999945e+03,9.183168353863545574e-01
1.050589999999999918e+03,8.789692378327008671e-01
1.050869999999999891e+03,9.286636532446257419e-01
1.051150000000000091e+03,8.841446897743361344e-01
1.051430000000000064e+03,8.696531102601444685e-01
1.051710000000000036e+03,8.768894395457764723e-01
1.051990000000000009e+03,8.440211411917434292e-01
1.052269999999999982e+03,9.066827413516023171e-01
1.052549999999999955e+03,8.755754080912191428e-01
1.052829999999999927e+03,8.995468010748158827e-01
1.053109999999999900e+03,8.461512707663361166e-01
